	Event	Transcript Name	Link
	WWDC19	What's New in App Store Connect	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-301/eng_ea5ff3fa1e7e/wwdc2019-301-transcript-eng.json
	WWDC19	Advances in Networking, Part 2	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-713/eng_b77cf5f20d90/wwdc2019-713-transcript-eng.json
	WWDC19	Bringing OpenGL Apps to Metal	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-611/eng_c6ec682d2e97/wwdc2019-611-transcript-eng.json
	WWDC19	Taking iPad Apps for Mac to the Next Level	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-235/eng_26859957d544/wwdc2019-235-transcript-eng.json
	WWDC19	What’s New in MapKit and MapKit JS	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-236/eng_99ebd7684638/wwdc2019-236-transcript-eng.json
	WWDC19	Advances in AR Quick Look	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-612/eng_602c8d7b7cae/wwdc2019-612-transcript-eng.json
	WWDC19	Building Custom Views with SwiftUI	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-237/eng_776928dd7c70/wwdc2019-237-transcript-eng.json
	WWDC19	Getting the Most Out of Simulator	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-418/eng_ce4298256c2f/wwdc2019-418-transcript-eng.json
	WWDC19	Network Extensions for the Modern Mac	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-714/eng_5e2ad1c1290f/wwdc2019-714-transcript-eng.json
	WWDC19	Accessibility in SwiftUI	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-238/eng_4900a0aac36d/wwdc2019-238-transcript-eng.json
	WWDC19	Great Developer Habits	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-239/eng_4842e6bd2476/wwdc2019-239-transcript-eng.json
	WWDC19	Optimizing Storage in Your App	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-419/eng_bced53f74313/wwdc2019-419-transcript-eng.json
	WWDC19	Designing Great ML Experiences	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-803/eng_abe5bc8dce37/wwdc2019-803-transcript-eng.json
	WWDC19	In-App Purchases and Using Server-to-Server Notifications	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-302/eng_bf1d349e15f6/wwdc2019-302-transcript-eng.json
	WWDC19	Ray Tracing with Metal	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-613/eng_a1a5d08277f7/wwdc2019-613-transcript-eng.json
	WWDC19	What’s New in Managing Apple Devices	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-303/eng_2272726c656b/wwdc2019-303-transcript-eng.json
	WWDC19	Adding Indoor Maps to your App and Website	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-241/eng_c0810c7dd8de/wwdc2019-241-transcript-eng.json
	WWDC19	Developing a Great Profiling Experience	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-414/eng_ba12f55eedd0/wwdc2019-414-transcript-eng.json
	WWDC19	Subscription Offers Best Practices	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-305/eng_a4af9f228618/wwdc2019-305-transcript-eng.json
	WWDC19	SwiftUI On All Devices	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-240/eng_9ef0f6e8ddcc/wwdc2019-240-transcript-eng.json
	WWDC19	Architecting Your App for Multiple Windows	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-258/eng_595a941bb6d0/wwdc2019-258-transcript-eng.json
	WWDC19	Metal for Machine Learning	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-614/eng_6a1db29a47be/wwdc2019-614-transcript-eng.json
	WWDC19	Modeling in Custom Instruments	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-421/eng_c0ff3fc7d929/wwdc2019-421-transcript-eng.json
	WWDC19	Targeting Content with Multiple Windows	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-259/eng_133f2ddb6992/wwdc2019-259-transcript-eng.json
	WWDC19	What's New in Core Bluetooth	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-901/eng_c23a1a4dd5d3/wwdc2019-901-transcript-eng.json
	WWDC19	Window Management in Your Multitasking App	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-246/eng_b6674601e078/wwdc2019-246-transcript-eng.json
	WWDC19	Core NFC Enhancements	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-715/eng_6edf269ff6a0/wwdc2019-715-transcript-eng.json
	WWDC19	Designing for Adverse Network and Temperature Conditions	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-422/eng_61568e23ba3a/wwdc2019-422-transcript-eng.json
	WWDC19	Integrating with Siri Event Suggestions	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-243/eng_4431be164f99/wwdc2019-243-transcript-eng.json
	WWDC19	Optimizing App Launch	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-423/eng_7a1b355cf45e/wwdc2019-423-transcript-eng.json
	WWDC19	Building Great Shortcuts	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-805/eng_6527c08dd809/wwdc2019-805-transcript-eng.json
	WWDC19	Designing Great Shortcuts	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2019/wwdc2019-806/eng_f1f3e38f55fa/wwdc2019-806-transcript-eng.json
WWDC18			
	WWDC18	Introduction to Siri Shortcuts	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2018/wwdc2018-211/eng_dc0267112978/wwdc2018-211-transcript-eng.json
	WWDC18	CarPlay Audio and Navigation Apps	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2018/wwdc2018-213/eng_763490cdc58c/wwdc2018-213-transcript-eng.json
	WWDC18	The Qualities of Great Design	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2018/wwdc2018-801/eng_3b4014e5be2e/wwdc2018-801-transcript-eng.json
	WWDC18	Measuring Performance Using Logging	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2018/wwdc2018-405/eng_af3bb49e6161/wwdc2018-405-transcript-eng.json
	WWDC18	Intentional Design	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2018/wwdc2018-802/eng_a77d13baa1ff/wwdc2018-802-transcript-eng.json
	WWDC18	Designing Fluid Interfaces	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2018/wwdc2018-803/eng_990b764e9c46/wwdc2018-803-transcript-eng.json
	WWDC18	Building Faster in Xcode	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2018/wwdc2018-408/eng_013d3b1ec21a/wwdc2018-408-transcript-eng.json
	WWDC18	Creating Custom Instruments	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2018/wwdc2018-410/eng_ccd43c5bac15/wwdc2018-410-transcript-eng.json
	WWDC18	Introducing Network.framework: A modern alternative to Sockets	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2018/wwdc2018-715/eng_55187ce9a273/wwdc2018-715-transcript-eng.json
	WWDC18	Getting to Know Swift Package Manager	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2018/wwdc2018-411/eng_478b80d1da6e/wwdc2018-411-transcript-eng.json
	WWDC18	Optimizing App Assets	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2018/wwdc2018-227/eng_e9fe3a552cd8/wwdc2018-227-transcript-eng.json
	WWDC18	Deliver an Exceptional Accessibility Experience	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2018/wwdc2018-230/eng_0471fde087a9/wwdc2018-230-transcript-eng.json
	WWDC18	Metal Game Performance Optimization	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2018/wwdc2018-612/eng_b0769b27d64f/wwdc2018-612-transcript-eng.json
	WWDC18	Understanding Crashes and Crash Logs	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2018/wwdc2018-414/eng_b63a606490ab/wwdc2018-414-transcript-eng.json
	WWDC18	iOS Memory Deep Dive	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2018/wwdc2018-416/eng_8c87436d3b27/wwdc2018-416-transcript-eng.json
	WWDC18	Testing Tips & Tricks	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2018/wwdc2018-417/eng_880ba3864043/wwdc2018-417-transcript-eng.json
WWDC17			
	WWDC17	60-Second Prototyping	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-818/eng_77b89734d466/wwdc2017-818-transcript-eng.json
	WWDC17	App Icon Design	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-822/eng_185b50cfb13e/wwdc2017-822-transcript-eng.json
	WWDC17	Communication Between Designers and Engineers	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-809/eng_af9f9e7ace2e/wwdc2017-809-transcript-eng.json
	WWDC17	Deep Linking on tvOS	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-246/eng_497056b1c71b/wwdc2017-246-transcript-eng.json
	WWDC17	Design Tips for Great Games	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-811/eng_9e1f4fda8c69/wwdc2017-811-transcript-eng.json
	WWDC17	Designing Glyphs	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-823/eng_5eb21171ce9b/wwdc2017-823-transcript-eng.json
	WWDC17	Designing for a Global Audience	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-819/eng_26c26b8bad61/wwdc2017-819-transcript-eng.json
	WWDC17	Developing Wireless CarPlay Systems	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-717/eng_e46df90860e4/wwdc2017-717-transcript-eng.json
	WWDC17	Enabling Your App for CarPlay	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-719/eng_0cc9d649464c/wwdc2017-719-transcript-eng.json
	WWDC17	Error Handling Best Practices for HTTP Live Streaming	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-514/eng_58a017ba8e80/wwdc2017-514-transcript-eng.json
	WWDC17	Express Yourself!	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-820/eng_379fe29ae69d/wwdc2017-820-transcript-eng.json
	WWDC17	Extend Your App's Presence With Sharing	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-247/eng_60a6953558d8/wwdc2017-247-transcript-eng.json
	WWDC17	Extend Your App’s Presence with Deep Linking	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-250/eng_0e375efb7f52/wwdc2017-250-transcript-eng.json
	WWDC17	Filtering Unwanted Messages with Identity Lookup	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-249/eng_ba7a5086ec64/wwdc2017-249-transcript-eng.json
	WWDC17	Get Started with Display P3	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-821/eng_7e7c197bb1b5/wwdc2017-821-transcript-eng.json
	WWDC17	HLS Authoring Update	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-515/eng_6cb5a1c1b9e4/wwdc2017-515-transcript-eng.json
	WWDC17	High Efficiency Image File Format	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-513/eng_05091059dcb2/wwdc2017-513-transcript-eng.json
	WWDC17	How to Pick a Custom Font	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-815/eng_23074fc2a801/wwdc2017-815-transcript-eng.json
	WWDC17	Introducing Core NFC	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-718/eng_b5c3366a2860/wwdc2017-718-transcript-eng.json
	WWDC17	Localization Best Practices on tvOS	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-248/eng_567f811bdaf8/wwdc2017-248-transcript-eng.json
	WWDC17	Love at First Launch	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-816/eng_9599d8995a1d/wwdc2017-816-transcript-eng.json
	WWDC17	Now Playing and Remote Commands on tvOS	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-251/eng_ca68cea7deb5/wwdc2017-251-transcript-eng.json
	WWDC17	Rich Notifications	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-817/eng_e4a5a4206a10/wwdc2017-817-transcript-eng.json
	WWDC17	Size Classes and Core Components	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-812/eng_4f2119e55ebe/wwdc2017-812-transcript-eng.json
	WWDC17	What’s New in iOS 11	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-810/eng_ae29f0cf01bb/wwdc2017-810-transcript-eng.json
	WWDC17	Writing Great Alerts	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-813/eng_41b42bde0cf9/wwdc2017-813-transcript-eng.json
	WWDC17	Modernizing Grand Central Dispatch Usage	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-706/eng_732fffabd6b9/wwdc2017-706-transcript-eng.json
	WWDC17	SceneKit: What's New	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-604/eng_7a0ce6b65c58/wwdc2017-604-transcript-eng.json
	WWDC17	Essential Design Principles	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-802/eng_01f79dca72e5/wwdc2017-802-transcript-eng.json
	WWDC17	Designing Sound	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-803/eng_23f4650d9c18/wwdc2017-803-transcript-eng.json
	WWDC17	Capturing Depth in iPhone Photography	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-507/eng_73698e9231e9/wwdc2017-507-transcript-eng.json
	WWDC17	SceneKit in Swift Playgrounds	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-605/eng_a6fec56ebfbd/wwdc2017-605-transcript-eng.json
	WWDC17	Going Beyond 2D with SpriteKit	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-609/eng_2ea19cb26780/wwdc2017-609-transcript-eng.json
	WWDC17	iOS Configuration and APIs for Kiosk and Assessment Apps	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2017/wwdc2017-716/eng_fbfa0a9c8dd6/wwdc2017-716-transcript-eng.json
WWDC16			
	WWDC16	AVCapturePhotoOutput - Beyond the Basics	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2016/wwdc2016-511/eng_e7ffaeaa31d8/wwdc2016-511-transcript-eng.json
	WWDC16	Deploying AirPrint in Enterprise	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2016/wwdc2016-725/eng_45c0e61395b0/wwdc2016-725-transcript-eng.json
	WWDC16	Developing CarPlay Systems, Part 1	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2016/wwdc2016-722/eng_6eb088ce7271/wwdc2016-722-transcript-eng.json
	WWDC16	Developing CarPlay Systems, Part 2	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2016/wwdc2016-723/eng_d3739a6da669/wwdc2016-723-transcript-eng.json
	WWDC16	Public Transit in Apple Maps	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2016/wwdc2016-241/eng_2d660a13ee1d/wwdc2016-241-transcript-eng.json
	WWDC16	Speech Recognition API	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2016/wwdc2016-509/eng_7ae817b2fa25/wwdc2016-509-transcript-eng.json
	WWDC16	Validating HTTP Live Streams	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2016/wwdc2016-510/eng_63a4b0ea4ba2/wwdc2016-510-transcript-eng.json
	WWDC16	What's New in the Apple Push Notification Service	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2016/wwdc2016-724/eng_75ff02a4fe4d/wwdc2016-724-transcript-eng.json
	WWDC16	Advances in iOS Photography	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2016/wwdc2016-501/eng_d191bb3f2dfe/wwdc2016-501-transcript-eng.json
	WWDC16	Advanced Metal Shader Optimization	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2016/wwdc2016-606/eng_2e5a2b0db83c/wwdc2016-606-transcript-eng.json
	WWDC16	System Trace in Depth	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2016/wwdc2016-411/eng_8611caabfea4/wwdc2016-411-transcript-eng.json
	WWDC16	What's New in UICollectionView in iOS 10	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2016/wwdc2016-219/eng_43a4f9278f65/wwdc2016-219-transcript-eng.json
	WWDC16	Understanding Swift Performance	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2016/wwdc2016-416/eng_b77c79b68027/wwdc2016-416-transcript-eng.json
	WWDC16	Concurrent Programming With GCD in Swift 3	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2016/wwdc2016-720/eng_df38f5fdf4e3/wwdc2016-720-transcript-eng.json
	WWDC16	Protocol and Value Oriented Programming in UIKit Apps	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2016/wwdc2016-419/eng_622d40d09868/wwdc2016-419-transcript-eng.json
WWDC15			
	WWDC15	Introducing Safari View Controller	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2015/wwdc2015-504/eng_779a1fef0af3/wwdc2015-504-transcript-eng.json
	WWDC15	Swift and Objective-C Interoperability	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2015/wwdc2015-401/eng_f7eaa8d9fb79/wwdc2015-401-transcript-eng.json
	WWDC15	Managing 3D Assets with Model I/O	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2015/wwdc2015-602/eng_bd1275861781/wwdc2015-602-transcript-eng.json
	WWDC15	Privacy and Your App	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2015/wwdc2015-703/eng_6bd2ca1806e1/wwdc2015-703-transcript-eng.json
	WWDC15	What's New in LLDB	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2015/wwdc2015-402/eng_ad7edae83083/wwdc2015-402-transcript-eng.json
	WWDC15	What's New in Core Motion	https://devimages-cdn.apple.com/wwdc-services/transcripts/individual/wwdc2015/wwdc2015-705/eng_b34f241ec2e1/wwdc2015-705-transcript-eng.json
